Panther_lodging_Dianna,Panther_lodging_Dean,Panther_lodging_Cora,Panther_parking_Lorriane,Panther_parking_Asia,Panther_lodging_Kara,Panther_lodging_Drew,Panther_lodging_Ricky,Panther_parking_Clarence,Panther_parking_Adela,Panther_lodging_Heather,Panther_office_Daina,Panther_lodging_Arlene,Panther_office_Catherine,Panther_other_Bethel,Panther_lodging_Paulette,Panther_other_Iva,Panther_education_Richard,Panther_parking_Jody,Panther_office_Woodrow,Panther_education_Aurora,Panther_office_Kristen,Panther_office_Antonette,Panther_office_Valarie,Panther_lodging_Georgie,Panther_lodging_Shelia,Panther_lodging_Juliet,Panther_parking_Stanley,Panther_lodging_Bonnie,Panther_lodging_Aaron,Panther_education_Karri,Panther_lodging_Jacquelyn,Panther_education_Lacey,Panther_lodging_Marlyn,Panther_lodging_Janice,Panther_office_Larry,Panther_lodging_Otis,Final_Anomaly
0.0,0.0,2.2712,43.1537,0.0,0.7571,0.0,7570.82,1892.705,250.9727,0.0,794.9361,3406.869,1.1356,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,1
378.541,0.0,2.2712,43.1537,0.0,0.3785,0.0,9084.984,0.0,0.0,0.0,3558.2854,3028.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.3756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.3785,0.0,4921.032999999999,0.0,0.0,0.0,757.082,1514.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,113.5623,378.541,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
378.541,0.0,2.2712,43.1537,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6056.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.7571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,378.541,1.1356,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.7571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,9.4635,0.0,0.0,0.0,0.0,3028.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,1
378.541,0.0,2.2712,43.1537,0.0,0.7571,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,757.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.7571,0.0,0.0,0.0,0.0,0.0,340.6869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.7571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.7571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5299.5740000000005,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271.246,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.7571,0.0,378.541,0.0,0.0,0.0,0.0,0.0,89.7142,0.0,14763.098999999998,0.0,0.0,0.0,81.0078,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10220.607,1.5142,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.7571,0.0,757.082,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,24226.624,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14384.558,3.4069,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.7571,0.0,6435.196999999999,0.0,181.3211,0.0,0.0,0.0,0.0,0.0,23091.001,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6435.196999999999,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.0,378.541,7949.361,0.0,0.0,0.0,75.7082,0.0,0.0,0.0,25740.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.164,8327.902,2.6498,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,0.0,1892.705,0.0,0.0,0.0,4807.4707,0.0,0.0,0.0,25362.247000000003,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,2.2712,0.0,1
0.0,0.0,2.2712,43.1537,0.0,2.2712,0.0,4542.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21576.837000000003,0.0,0.0,0.0,7.1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6435.196999999999,0.0,0.0,0.0,0.0,0.0,0.0,2649.7870000000003,0.0,0.0,1
378.541,0.0,2.2712,43.1537,0.0,1.5142,0.0,378.541,0.0,0.0,0.0,0.0,1514.164,0.0,0.0,26876.411,0.0,0.0,0.0,13.6275,0.0,0.0,134.0035,0.0,0.0,0.0,0.0,5678.115,0.0,0.0,0.0,0.0,0.0,0.0,2649.7870000000003,2.2712,0.0,1
3028.328,0.0,2.2712,43.1537,0.0,0.7571,0.0,10220.607,0.0,0.0,0.0,832.7902,2649.7870000000003,0.0,0.0,17034.345,0.0,0.0,0.0,9.8421,0.0,0.0,12160.6296,0.0,0.0,0.0,0.0,8327.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.7571,0.0,378.541,0.0,0.0,0.0,2990.4739,3028.328,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2649.7870000000003,2.2712,43.1537,0.0,1.1356,0.0,0.0,0.0,1892.705,0.0,378.541,1514.164,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,0.0,378.541,0.0,0.0,0.0,302.8328,0.0,0.0,0.0,0.0,0.0,0.0,378.541,2.2712,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
378.541,0.0,2.2712,43.1537,0.0,1.8927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,2.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4921.032999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.7571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7570.82,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,0.0,0.0,1514.164,0.0,0.0,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,1
378.541,0.0,2.2712,43.1537,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0567,0.0,0.0,7.9494,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6498,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,5678.115,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.921,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,7.1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
378.541,0.0,2.2712,43.1537,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,340.6869,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,719.2279,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12491.853,0.0,2.2712,43.1537,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,302.8328,0.0,0.0,0.0,0.0,0.0,0.0,9842.066,0.0,0.0,0.0,364.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.082,0.0,0.0,1
13627.476,0.0,2.2712,43.1537,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,9208.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6056.656,205.9263,0.0,1
13627.476,0.0,2.2712,43.1537,0.0,383.462,378.541,378.541,0.0,254.3796,0.0,0.0,0.0,1.1356,0.0,0.0,378.541,0.0,0.0,6.0567,0.0,8.7064,13237.5788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
378.541,0.0,2.2712,43.1537,0.0,1616.3701,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,23091.001,0.0,0.0,0.0,12.4919,0.0,0.0,11702.2161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6498,0.0,12491.853,0.0,0.0,0.0,0.0,0.0,0.0,8121.9761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1553.1537,0.0,378.541,0.0,0.0,0.0,37.8541,0.0,6.0567,0.0,18169.968,0.0,0.0,0.0,0.0,0.0,0.0,7989.1078,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.623,0.0,0.0,0.0,1
5299.5740000000005,0.0,2.2712,43.1537,0.0,1248.8068,0.0,0.0,0.0,0.0,0.0,4769.6166,0.0,0.0,0.0,22712.46,0.0,0.0,6813.738,9.8421,0.0,0.0,10457.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
20062.673,0.0,2.2712,43.1537,0.0,1627.7263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,24226.624,378.541,0.0,0.0,13.6275,0.0,0.0,12041.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,1
17791.427,0.0,2.2712,43.1537,378.541,2059.263,0.0,7949.361,0.0,0.0,0.0,0.0,1514.164,2.6498,0.0,22333.919,0.0,0.0,0.0,17.0343,0.0,0.0,16.2773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0
1135.623,0.0,2.2712,43.1537,0.0,1400.2232,378.541,7570.82,2271.246,254.3796,0.0,75.7082,3406.869,0.0,0.0,7570.82,0.0,0.0,0.0,14.7631,0.0,0.0,13.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.921,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1528.5486,0.0,6813.738,0.0,0.0,0.0,3823.2641,3028.328,0.0,0.0,0.0,0.0,0.0,0.0,4.921,0.0,0.0,4.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,1.1356,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1780.2783,0.0,0.0,0.0,0.0,0.0,794.9361,1135.623,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1015.6255,378.541,0.0,0.0,0.0,0.0,302.8328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,67.7588,0.0,0.0,0.0,0.0,2271.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1500.158,0.0,378.541,0.0,0.0,0.0,0.0,0.0,6.0567,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,909.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,144.2241,378.541,0.0,0.0,0.0,0.0,0.0,0.0,7.1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.8927,378.541,0.0,0.0,0.0,0.0,0.0,0.0,4.921,0.0,0.0,0.0,0.0,5678.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6498,0.0,0.0,0.0,0.0,6435.196999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,5299.5740000000005,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,378.541,0.0,0.0,0.0,0.0,37.8541,0.0,4.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,378.541,378.541,0.0,0.0,0.0,37.8541,0.0,4.921,0.0,378.541,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,378.541,0.0,0.0,0.0,0.0,0.0,0.0,7.5708,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.7571,0.0,0.0,0.0,0.0,0.0,605.6656,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.3785,378.541,0.0,0.0,0.0,0.0,719.2279,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,4787.7866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,302.8328,0.0,1.1356,0.0,0.0,0.0,0.0,6056.656,11.3562,0.0,0.0,1611.8276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6498,0.0,1
378.541,0.0,2.2712,43.1537,0.0,0.0,378.541,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0567,0.0,0.0,11.7348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2649.7870000000003,1.1356,0.0,1
0.0,0.0,2.2712,43.1537,0.0,0.3785,378.541,0.0,0.0,0.0,0.0,0.0,1514.164,109.7769,0.0,0.0,0.0,0.0,0.0,105.9915,0.0,0.0,16.6558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12491.853,1.1356,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,0.0,1135.623,0.0,0.0,0.0,37.8541,3406.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17034.345,2.6498,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,378.541,6056.656,0.0,0.0,0.0,0.0,3028.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9463.525,2.2712,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,378.541,8327.902,0.0,0.0,0.0,0.0,3028.328,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,11.7348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.082,11734.771,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,2.6498,0.0,2271.246,0.0,0.0,0.0,0.0,1514.164,1.5142,0.0,0.0,0.0,0.0,0.0,114.6979,0.0,0.0,12.1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5299.5740000000005,7.5708,0.0,1
0.0,0.0,2.2712,43.1537,0.0,2.6498,378.541,4542.492,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,8.7064,0.0,0.0,8.3279,0.0,0.0,0.0,0.0,7570.82,0.0,0.0,0.0,0.0,0.0,0.0,3406.869,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,2.2712,9842.066,378.541,0.0,0.0,0.0,0.0,1514.164,1.5142,0.0,0.0,0.0,0.0,0.0,15.8987,0.0,0.0,20.0627,0.0,0.0,0.0,0.0,7192.279,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,2.2712,0.0,1
4921.032999999999,0.0,2.2712,43.1537,0.0,1.1356,10599.148,10220.607,0.0,0.0,0.0,75.7082,3028.328,1.1356,0.0,0.0,0.0,0.0,0.0,7.5708,0.0,0.0,14085.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,2.6498,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.8927,2649.7870000000003,757.082,0.0,0.0,0.0,3255.4526,3406.869,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,805.5352,0.0,0.0,0.0,0.0,1892.705,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.8927,378.541,0.0,0.0,0.0,0.0,794.9361,1514.164,1.1356,0.0,0.0,0.0,0.0,4542.492,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.8927,0.0,0.0,0.0,0.0,0.0,340.6869,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,378.541,378.541,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,378.541,0.0,0.0,0.0,0.0,0.0,0.0,8.7064,0.0,0.0,0.0,0.0,378.541,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
378.541,0.0,2.2712,43.1537,0.0,1.5142,378.541,0.0,0.0,0.0,0.0,37.8541,0.0,9.8421,0.0,0.0,0.0,0.0,1892.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.8927,378.541,378.541,0.0,0.0,0.0,0.0,0.0,4.921,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
378.541,0.0,2.2712,43.1537,0.0,1.8927,378.541,0.0,0.0,0.0,0.0,37.8541,0.0,9.8421,0.0,0.0,0.0,0.0,2271.246,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,378.541,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,378.541,0.0,0.0,0.0,0.0,0.0,0.0,8.7064,0.0,0.0,0.0,0.0,7192.279,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,6.0567,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,378.541,0.0,0.0,0.0,0.0,0.0,0.0,6.0567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,264.9787,0.0,4.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,43.1537,0.0,1.1356,378.541,0.0,0.0,0.0,0.0,605.6656,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
